SaleID,SaleDate,StoreName,Region,OpeningDate,ProductName,Category,UnitPrice,QuantitySold,Revenue
312907,2021-07-13,Store D-55,Central,2016-05-12,Grocery Tea 36,Grocery,2.51,1,2.51
312908,2021-04-02,Store D-03,Prairies,2015-11-04,Toys Yo-yo 81,Toys,16.08,3,48.24
312909,2022-08-02,Store N-13,Prairies,2015-11-05,Home Desk 63,Home,47.02,1,47.02
312910,2023-04-14,Store U-20,Atlantic,2016-04-16,Beauty Mask 77,Beauty,49.82,1,49.82
312911,2022-09-10,Store U-46,Central,2015-12-19,Grocery Rice 04,Grocery,6.05,1,6.05
312912,2022-05-17,Store C-54,Prairies,2015-12-21,Home Vacuum 78,Home,157.41,1,157.41
312913,2025-09-07,Store B-27,Central,2015-10-26,Grocery Granola 62,Grocery,30.0,1,30.0
312914,2025-06-02,Store R-17,Central,2015-10-28,Beauty Lotion 16,Beauty,60.14,1,60.14
312915,2022-04-05,Store V-21,Prairies,2015-07-13,Beauty Conditioner 08,Beauty,83.71,1,83.71
312916,2022-03-26,Store N-39,Central,2015-11-11,Beauty Perfume 00,Beauty,67.0,1,67.0
312917,2022-09-29,Store J-09,North,2015-05-14,Toys Action Figure 61,Toys,10.91,1,10.91
312918,2024-03-22,Store G-32,Central,2015-09-10,Electronics Router 43,Electronics,315.57,2,631.14
312919,2020-04-18,Store J-35,Atlantic,2016-05-06,Clothing T-Shirt 85,Clothing,19.0,1,19.0
312920,2023-05-14,Store Q-42,Central,2016-01-30,Outdoor Gloves 14,Outdoor,104.49,2,208.98
312921,2025-05-15,Store K-36,Prairies,2015-08-22,Outdoor Kayak 45,Outdoor,409.97,1,409.97
312922,2025-05-17,Store F-05,Prairies,2016-04-06,Home Vacuum 03,Home,139.62,2,279.24
312923,2022-07-10,Store P-41,West,2016-07-26,Electronics Camera 86,Electronics,175.76,1,175.76
312924,2023-12-01,Store B-01,Prairies,2015-11-17,Home Lamp 23,Home,122.8,1,122.8
312925,2024-03-12,Store X-23,Prairies,2016-01-04,Outdoor Water Bottle 75,Outdoor,169.52,1,169.52
312926,2025-03-07,Store Z-25,Prairies,2016-01-01,Toys Yo-yo 89,Toys,26.82,1,26.82
312927,2023-11-22,Store G-06,Central,2015-10-05,Toys Puzzle 24,Toys,66.03,1,66.03
312928,2023-05-07,Store A-00,Prairies,2016-02-20,Outdoor Tent 22,Outdoor,58.21,1,58.21
312929,2021-01-25,Store E-04,Atlantic,2016-09-11,Toys Board Game 74,Toys,20.81,1,20.81
312930,2024-07-30,Store B-27,Central,2015-10-26,Toys Slime 30,Toys,18.51,1,18.51
312931,2025-02-12,Store O-14,Prairies,2015-09-26,Home Chair 79,Home,113.86,1,113.86
312932,2024-03-01,Store D-03,Prairies,2015-11-04,Grocery Rice 00,Grocery,6.41,1,6.41
312933,2023-04-10,Store P-15,West,2015-12-23,Clothing T-Shirt 37,Clothing,42.49,2,84.98
312934,2022-05-07,Store F-31,Central,2015-10-15,Electronics Speaker 32,Electronics,416.14,2,832.28
312935,2023-04-24,Store S-44,Central,2015-12-01,Electronics Phone 69,Electronics,900.45,1,900.45
312936,2024-02-25,Store Z-25,Prairies,2016-01-01,Grocery Juice 92,Grocery,10.2,1,10.2
312937,2024-07-08,Store K-36,Prairies,2015-08-22,Electronics Monitor 96,Electronics,860.79,1,860.79
312938,2023-02-27,Store J-35,Atlantic,2016-05-06,Grocery Juice 58,Grocery,17.89,1,17.89
312939,2022-04-22,Store B-53,Atlantic,2016-01-25,Clothing Belt 93,Clothing,61.43,1,61.43
312940,2023-01-09,Store L-11,Prairies,2016-01-22,Home Mattress 27,Home,125.25,3,375.75
312941,2024-12-30,Store C-28,Prairies,2015-10-06,Home Desk 63,Home,47.02,1,47.02
312942,2024-08-09,Store M-38,West,2015-10-04,Grocery Rice 70,Grocery,2.9,2,5.8
312943,2020-10-21,Store F-31,Central,2015-10-15,Grocery Pasta 40,Grocery,26.65,1,26.65
312944,2025-06-24,Store B-27,Central,2015-10-26,Electronics Monitor 45,Electronics,1205.96,1,1205.96
312945,2021-10-06,Store G-58,Central,2016-01-20,Beauty Soap 34,Beauty,35.27,1,35.27
312946,2022-07-13,Store E-56,Atlantic,2015-09-07,Grocery Coffee 56,Grocery,17.14,1,17.14
312947,2024-07-05,Store K-36,Prairies,2015-08-22,Grocery Granola 26,Grocery,2.79,2,5.58
312948,2020-04-20,Store A-26,Central,2015-11-20,Electronics Camera 64,Electronics,497.66,1,497.66
312949,2021-08-06,Store T-45,West,2016-09-08,Electronics TV 93,Electronics,212.05,1,212.05
312950,2024-01-26,Store E-30,Prairies,2016-01-24,Beauty Conditioner 57,Beauty,31.36,1,31.36
312951,2022-02-07,Store H-59,Prairies,2016-01-14,Electronics Camera 64,Electronics,761.58,1,761.58
312952,2023-03-25,Store P-41,West,2016-07-26,Toys Puzzle 62,Toys,31.13,2,62.26
312953,2024-07-06,Store D-03,Prairies,2015-11-04,Electronics TV 44,Electronics,1242.71,2,2485.42
312954,2020-04-15,Store Y-24,North,2016-04-01,Clothing Dress 68,Clothing,21.73,2,43.46
312955,2024-09-18,Store R-43,Prairies,2015-09-13,Toys Slime 30,Toys,18.51,1,18.51
312956,2024-08-21,Store Y-50,Prairies,2015-08-26,Electronics Monitor 09,Electronics,267.33,1,267.33
312957,2024-09-29,Store W-48,Atlantic,2015-11-06,Grocery Rice 00,Grocery,6.41,2,12.82
312958,2021-01-16,Store G-58,Central,2016-01-20,Clothing Belt 20,Clothing,91.87,1,91.87
312959,2020-09-17,Store D-29,Central,2016-05-29,Electronics Headphones 00,Electronics,307.98,2,615.96
312960,2024-12-27,Store I-08,Prairies,2016-01-11,Grocery Tea 36,Grocery,2.51,2,5.02
312961,2023-08-09,Store N-39,Central,2015-11-11,Electronics TV 19,Electronics,667.83,2,1335.66
312962,2023-09-20,Store E-04,Atlantic,2016-09-11,Clothing Hoodie 36,Clothing,18.46,1,18.46
312963,2022-03-30,Store G-58,Central,2016-01-20,Toys Action Figure 77,Toys,31.1,1,31.1
312964,2021-12-09,Store T-45,West,2016-09-08,Home Lamp 23,Home,122.8,2,245.6
312965,2022-06-25,Store H-59,Prairies,2016-01-14,Electronics Speaker 63,Electronics,391.51,1,391.51
312966,2021-10-24,Store W-22,West,2015-07-03,Clothing Socks 65,Clothing,36.4,1,36.4
312967,2023-08-12,Store A-00,Prairies,2016-02-20,Electronics Tablet 21,Electronics,164.16,1,164.16
312968,2021-04-07,Store F-31,Central,2015-10-15,Clothing Hoodie 24,Clothing,29.46,1,29.46
312969,2021-08-07,Store H-07,Central,2016-02-28,Electronics Speaker 32,Electronics,416.14,2,832.28
312970,2022-07-31,Store O-40,Central,2016-04-14,Clothing Scarf 14,Clothing,86.58,1,86.58
312971,2020-06-06,Store E-30,Prairies,2016-01-24,Clothing Hoodie 36,Clothing,18.46,1,18.46
312972,2025-01-24,Store S-44,Central,2015-12-01,Toys Yo-yo 89,Toys,26.82,1,26.82
312973,2023-08-19,Store R-17,Central,2015-10-28,Toys Action Figure 31,Toys,50.31,1,50.31
312974,2023-10-13,Store X-49,West,2016-01-29,Clothing Belt 20,Clothing,91.87,2,183.74
312975,2021-12-04,Store N-39,Central,2015-11-11,Beauty Conditioner 08,Beauty,83.71,1,83.71
312976,2021-10-09,Store H-59,Prairies,2016-01-14,Toys Puzzle 99,Toys,33.86,2,67.72
312977,2020-05-25,Store L-11,Prairies,2016-01-22,Clothing Jacket 60,Clothing,56.44,1,56.44
312978,2023-10-07,Store C-02,West,2015-11-04,Home Mattress 33,Home,155.3,1,155.3
312979,2024-12-28,Store Y-50,Prairies,2015-08-26,Electronics TV 40,Electronics,425.51,1,425.51
312980,2020-09-01,Store U-20,Atlantic,2016-04-16,Beauty Face Cream 15,Beauty,29.2,2,58.4
312981,2024-05-02,Store A-26,Central,2015-11-20,Electronics Tablet 49,Electronics,328.12,1,328.12
312982,2022-05-17,Store D-55,Central,2016-05-12,Home Mattress 27,Home,125.25,1,125.25
312983,2021-04-24,Store A-26,Central,2015-11-20,Beauty Serum 76,Beauty,167.63,2,335.26
312984,2025-04-19,Store S-18,West,2015-12-05,Beauty Perfume 83,Beauty,62.97,1,62.97
312985,2025-05-19,Store D-03,Prairies,2015-11-04,Clothing Jacket 12,Clothing,107.42,1,107.42
312986,2024-07-19,Store B-27,Central,2015-10-26,Electronics Phone 18,Electronics,838.02,1,838.02
312987,2020-03-28,Store N-39,Central,2015-11-11,Electronics Tablet 21,Electronics,164.16,1,164.16
312988,2023-05-25,Store Q-16,Central,2015-09-19,Beauty Sunscreen 79,Beauty,27.12,1,27.12
312989,2021-07-26,Store Q-42,Central,2016-01-30,Home Chair 25,Home,76.27,1,76.27
312990,2022-03-24,Store D-29,Central,2016-05-29,Electronics Tablet 44,Electronics,946.71,1,946.71
312991,2020-06-27,Store Z-51,West,2015-10-01,Electronics Drone 64,Electronics,283.91,1,283.91
312992,2024-09-21,Store J-09,North,2015-05-14,Grocery Juice 38,Grocery,3.01,1,3.01
312993,2020-06-11,Store T-45,West,2016-09-08,Home Desk 63,Home,47.02,1,47.02
312994,2022-10-02,Store D-55,Central,2016-05-12,Beauty Face Cream 15,Beauty,29.2,1,29.2
312995,2020-07-21,Store S-44,Central,2015-12-01,Electronics Laptop 28,Electronics,842.04,1,842.04
312996,2020-02-16,Store Y-24,North,2016-04-01,Home Desk 97,Home,260.08,2,520.16
312997,2021-04-07,Store O-14,Prairies,2015-09-26,Electronics TV 93,Electronics,212.05,1,212.05
312998,2021-02-11,Store F-05,Prairies,2016-04-06,Outdoor Grill 10,Outdoor,157.31,1,157.31
312999,2023-05-02,Store M-38,West,2015-10-04,Home Lamp 35,Home,147.84,1,147.84
313000,2022-07-18,Store I-08,Prairies,2016-01-11,Outdoor Grill 10,Outdoor,157.31,1,157.31
313001,2020-11-12,Store Y-50,Prairies,2015-08-26,Electronics Laptop 72,Electronics,470.2,1,470.2
313002,2024-02-11,Store F-57,Central,2015-10-23,Electronics Tablet 54,Electronics,409.45,1,409.45
313003,2021-02-24,Store H-07,Central,2016-02-28,Clothing T-Shirt 39,Clothing,20.19,2,40.38
313004,2023-07-16,Store W-22,West,2015-07-03,Toys Plush 02,Toys,33.16,1,33.16
313005,2024-09-30,Store E-56,Atlantic,2015-09-07,Electronics Camera 97,Electronics,453.95,1,453.95
313006,2024-10-25,Store C-28,Prairies,2015-10-06,Toys Yo-yo 13,Toys,9.82,1,9.82
313007,2020-09-19,Store G-32,Central,2015-09-10,Grocery Juice 20,Grocery,17.62,1,17.62
313008,2023-12-20,Store S-44,Central,2015-12-01,Toys Board Game 74,Toys,20.81,1,20.81
313009,2024-09-11,Store N-13,Prairies,2015-11-05,Beauty Lipstick 18,Beauty,70.78,1,70.78
313010,2021-03-03,Store G-58,Central,2016-01-20,Outdoor Gloves 88,Outdoor,184.44,1,184.44
313011,2021-01-31,Store U-46,Central,2015-12-19,Electronics Camera 22,Electronics,739.92,1,739.92
313012,2023-05-24,Store J-09,North,2015-05-14,Grocery Beans 54,Grocery,3.38,1,3.38
313013,2022-03-06,Store G-06,Central,2015-10-05,Toys Action Figure 37,Toys,15.14,2,30.28
313014,2020-04-16,Store E-56,Atlantic,2015-09-07,Electronics Monitor 49,Electronics,433.85,1,433.85
313015,2020-04-07,Store P-41,West,2016-07-26,Clothing Sneakers 87,Clothing,45.2,1,45.2
313016,2025-03-18,Store C-02,West,2015-11-04,Beauty Lipstick 18,Beauty,70.78,1,70.78
313017,2023-07-04,Store I-08,Prairies,2016-01-11,Electronics Drone 64,Electronics,283.91,1,283.91
313018,2020-02-12,Store C-02,West,2015-11-04,Electronics Headphones 43,Electronics,644.77,1,644.77
313019,2024-04-26,Store G-58,Central,2016-01-20,Home Lamp 35,Home,147.84,1,147.84
313020,2020-04-04,Store E-30,Prairies,2016-01-24,Home Toaster 76,Home,62.64,1,62.64
313021,2025-05-23,Store C-28,Prairies,2015-10-06,Electronics Laptop 50,Electronics,655.87,1,655.87
313022,2024-11-24,Store F-57,Central,2015-10-23,Home Cookware 85,Home,206.12,3,618.36
313023,2020-07-06,Store E-30,Prairies,2016-01-24,Clothing Scarf 30,Clothing,32.7,1,32.7
313024,2021-01-19,Store F-31,Central,2015-10-15,Beauty Sunscreen 98,Beauty,34.72,3,104.16
313025,2022-03-29,Store H-59,Prairies,2016-01-14,Grocery Olive Oil 96,Grocery,10.7,2,21.4
313026,2023-02-22,Store G-06,Central,2015-10-05,Electronics Tablet 04,Electronics,634.62,3,1903.86
313027,2024-08-23,Store H-59,Prairies,2016-01-14,Beauty Sunscreen 79,Beauty,27.12,1,27.12
313028,2020-08-13,Store K-10,North,2015-08-03,Grocery Rice 01,Grocery,7.04,1,7.04
313029,2024-08-07,Store C-28,Prairies,2015-10-06,Home Vacuum 03,Home,139.62,1,139.62
313030,2025-03-12,Store U-20,Atlantic,2016-04-16,Toys Doll 06,Toys,13.45,1,13.45
313031,2021-06-01,Store F-57,Central,2015-10-23,Clothing T-Shirt 10,Clothing,98.96,1,98.96
313032,2024-09-28,Store D-29,Central,2016-05-29,Beauty Conditioner 57,Beauty,31.36,1,31.36
313033,2020-10-22,Store B-01,Prairies,2015-11-17,Grocery Pasta 92,Grocery,13.19,1,13.19
313034,2021-02-17,Store N-13,Prairies,2015-11-05,Home Toaster 76,Home,62.64,1,62.64
313035,2025-02-03,Store A-26,Central,2015-11-20,Grocery Chocolate 65,Grocery,8.83,1,8.83
313036,2025-06-18,Store O-40,Central,2016-04-14,Grocery Cereal 53,Grocery,7.23,1,7.23
313037,2025-07-21,Store H-33,Central,2016-03-11,Beauty Serum 76,Beauty,167.63,1,167.63
313038,2020-01-04,Store Y-50,Prairies,2015-08-26,Outdoor Tent 45,Outdoor,247.66,1,247.66
313039,2020-06-26,Store X-49,West,2016-01-29,Clothing T-Shirt 42,Clothing,44.67,2,89.34
313040,2022-01-15,Store J-35,Atlantic,2016-05-06,Clothing Belt 41,Clothing,124.09,1,124.09
313041,2020-09-15,Store I-34,West,2016-05-24,Outdoor Kayak 72,Outdoor,54.29,2,108.58
313042,2021-10-13,Store Q-16,Central,2015-09-19,Home Vacuum 46,Home,400.0,1,400.0
313043,2024-12-23,Store F-57,Central,2015-10-23,Grocery Olive Oil 58,Grocery,9.83,1,9.83
313044,2023-10-18,Store E-04,Atlantic,2016-09-11,Electronics Phone 69,Electronics,900.45,3,2701.35
313045,2023-07-20,Store Y-24,North,2016-04-01,Home Lamp 34,Home,302.26,1,302.26
313046,2020-10-16,Store N-39,Central,2015-11-11,Beauty Face Cream 88,Beauty,59.19,1,59.19
313047,2022-03-13,Store E-56,Atlantic,2015-09-07,Electronics Camera 86,Electronics,175.76,1,175.76
313048,2025-07-14,Store E-30,Prairies,2016-01-24,Grocery Rice 04,Grocery,6.05,1,6.05
313049,2020-08-21,Store B-53,Atlantic,2016-01-25,Electronics Camera 64,Electronics,497.66,1,497.66
313050,2021-02-11,Store G-06,Central,2015-10-05,Grocery Chocolate 07,Grocery,10.81,1,10.81
313051,2021-11-24,Store G-32,Central,2015-09-10,Outdoor Lantern 31,Outdoor,347.6,1,347.6
313052,2023-03-15,Store T-19,Prairies,2015-07-30,Toys Slime 88,Toys,59.19,2,118.38
313053,2021-07-15,Store V-47,Prairies,2015-10-27,Beauty Perfume 09,Beauty,20.97,1,20.97
313054,2021-03-07,Store B-27,Central,2015-10-26,Grocery Juice 37,Grocery,10.43,1,10.43
313055,2024-04-17,Store C-28,Prairies,2015-10-06,Outdoor Backpack 76,Outdoor,96.92,1,96.92
313056,2022-09-09,Store D-03,Prairies,2015-11-04,Clothing Belt 67,Clothing,16.08,1,16.08
313057,2023-12-05,Store A-26,Central,2015-11-20,Clothing Jacket 84,Clothing,11.49,1,11.49
313058,2022-06-15,Store E-04,Atlantic,2016-09-11,Toys Action Figure 17,Toys,24.56,1,24.56
313059,2022-02-16,Store S-18,West,2015-12-05,Toys Action Figure 31,Toys,50.31,1,50.31
313060,2020-08-10,Store H-07,Central,2016-02-28,Grocery Pasta 40,Grocery,26.65,1,26.65
313061,2024-11-06,Store U-20,Atlantic,2016-04-16,Beauty Face Cream 88,Beauty,59.19,1,59.19
313062,2024-08-15,Store O-14,Prairies,2015-09-26,Electronics Monitor 47,Electronics,643.62,1,643.62
313063,2021-04-12,Store R-17,Central,2015-10-28,Clothing Hoodie 94,Clothing,32.19,1,32.19
313064,2023-09-07,Store I-08,Prairies,2016-01-11,Grocery Pasta 05,Grocery,10.17,1,10.17
313065,2021-02-15,Store A-26,Central,2015-11-20,Home Toaster 78,Home,40.74,1,40.74
313066,2021-09-17,Store E-30,Prairies,2016-01-24,Clothing Jeans 94,Clothing,54.07,1,54.07
313067,2023-06-29,Store Y-50,Prairies,2015-08-26,Outdoor Water Bottle 14,Outdoor,380.13,1,380.13
313068,2022-10-08,Store G-32,Central,2015-09-10,Clothing Jacket 16,Clothing,14.69,2,29.38
313069,2024-08-04,Store O-14,Prairies,2015-09-26,Electronics Monitor 84,Electronics,163.21,1,163.21
313070,2022-03-12,Store S-44,Central,2015-12-01,Electronics Camera 70,Electronics,282.14,1,282.14
313071,2025-03-07,Store S-18,West,2015-12-05,Toys Yo-yo 89,Toys,26.82,1,26.82
313072,2024-04-09,Store T-45,West,2016-09-08,Electronics TV 44,Electronics,1242.71,2,2485.42
313073,2023-10-23,Store X-23,Prairies,2016-01-04,Electronics Monitor 49,Electronics,433.85,1,433.85
313074,2020-09-11,Store F-31,Central,2015-10-15,Outdoor Lantern 09,Outdoor,333.68,2,667.36
313075,2024-01-26,Store E-30,Prairies,2016-01-24,Beauty Conditioner 01,Beauty,40.31,2,80.62
313076,2023-11-17,Store F-57,Central,2015-10-23,Electronics Monitor 45,Electronics,1205.96,1,1205.96
313077,2022-01-31,Store I-08,Prairies,2016-01-11,Electronics Monitor 96,Electronics,860.79,2,1721.58
313078,2023-09-19,Store E-56,Atlantic,2015-09-07,Electronics Camera 86,Electronics,175.76,1,175.76
313079,2021-07-18,Store H-33,Central,2016-03-11,Outdoor Grill 57,Outdoor,290.77,2,581.54
313080,2023-10-23,Store H-59,Prairies,2016-01-14,Home Vacuum 46,Home,400.0,1,400.0
313081,2024-04-27,Store I-34,West,2016-05-24,Electronics Speaker 66,Electronics,676.73,4,2706.92
313082,2022-12-26,Store N-39,Central,2015-11-11,Toys Action Figure 31,Toys,50.31,1,50.31
313083,2024-06-06,Store S-44,Central,2015-12-01,Grocery Cereal 33,Grocery,8.23,2,16.46
313084,2021-02-03,Store X-49,West,2016-01-29,Clothing Jeans 48,Clothing,28.11,1,28.11
313085,2020-10-13,Store C-28,Prairies,2015-10-06,Electronics Phone 12,Electronics,381.54,1,381.54
313086,2024-03-19,Store O-40,Central,2016-04-14,Electronics Tablet 04,Electronics,634.62,1,634.62
313087,2020-08-24,Store K-36,Prairies,2015-08-22,Electronics Tablet 80,Electronics,80.0,1,80.0
313088,2022-03-25,Store Z-25,Prairies,2016-01-01,Outdoor Lantern 62,Outdoor,540.35,1,540.35
313089,2022-07-16,Store X-49,West,2016-01-29,Outdoor Kayak 72,Outdoor,54.29,2,108.58
313090,2021-02-17,Store M-12,Prairies,2016-08-18,Outdoor Kayak 27,Outdoor,255.89,1,255.89
313091,2025-05-09,Store K-10,North,2015-08-03,Electronics Phone 18,Electronics,838.02,1,838.02
313092,2025-08-18,Store S-44,Central,2015-12-01,Outdoor Grill 57,Outdoor,290.77,2,581.54
313093,2021-02-23,Store M-38,West,2015-10-04,Clothing Hat 59,Clothing,23.54,1,23.54
313094,2020-01-29,Store T-19,Prairies,2015-07-30,Grocery Juice 51,Grocery,2.0,1,2.0
313095,2021-10-22,Store M-38,West,2015-10-04,Grocery Coffee 53,Grocery,9.01,1,9.01
313096,2021-03-25,Store U-46,Central,2015-12-19,Beauty Lotion 23,Beauty,21.95,1,21.95
313097,2021-01-14,Store N-13,Prairies,2015-11-05,Beauty Perfume 83,Beauty,62.97,1,62.97
313098,2023-06-04,Store I-34,West,2016-05-24,Electronics Speaker 66,Electronics,676.73,4,2706.92
313099,2020-12-21,Store X-49,West,2016-01-29,Outdoor Grill 10,Outdoor,157.31,1,157.31
313100,2024-08-23,Store Z-25,Prairies,2016-01-01,Electronics Camera 70,Electronics,282.14,2,564.28
313101,2021-12-27,Store I-34,West,2016-05-24,Grocery Tea 36,Grocery,2.51,2,5.02
313102,2024-01-07,Store E-04,Atlantic,2016-09-11,Toys Blocks 03,Toys,29.78,1,29.78
313103,2022-03-20,Store X-49,West,2016-01-29,Electronics Tablet 66,Electronics,378.12,1,378.12
313104,2025-03-18,Store V-47,Prairies,2015-10-27,Beauty Sunscreen 81,Beauty,30.4,1,30.4
313105,2021-02-19,Store B-27,Central,2015-10-26,Grocery Coffee 43,Grocery,8.5,1,8.5
313106,2021-08-22,Store G-06,Central,2015-10-05,Clothing Jacket 16,Clothing,14.69,1,14.69
313107,2023-09-01,Store N-39,Central,2015-11-11,Grocery Olive Oil 58,Grocery,9.83,2,19.66
313108,2020-03-19,Store I-34,West,2016-05-24,Beauty Lotion 71,Beauty,46.43,1,46.43
313109,2024-04-16,Store D-55,Central,2016-05-12,Electronics Headphones 87,Electronics,410.34,1,410.34
313110,2022-12-30,Store R-17,Central,2015-10-28,Electronics Laptop 50,Electronics,655.87,1,655.87
313111,2023-05-05,Store B-01,Prairies,2015-11-17,Electronics Laptop 72,Electronics,470.2,1,470.2
313112,2020-02-27,Store P-15,West,2015-12-23,Clothing Scarf 30,Clothing,32.7,2,65.4
313113,2023-12-18,Store A-26,Central,2015-11-20,Grocery Juice 92,Grocery,10.2,1,10.2
313114,2024-02-01,Store J-09,North,2015-05-14,Beauty Face Cream 15,Beauty,29.2,3,87.6
313115,2025-09-26,Store G-58,Central,2016-01-20,Toys Slime 93,Toys,59.11,1,59.11
313116,2023-12-29,Store N-13,Prairies,2015-11-05,Grocery Pasta 40,Grocery,26.65,1,26.65
313117,2023-04-23,Store O-40,Central,2016-04-14,Electronics Tablet 80,Electronics,80.0,1,80.0
313118,2022-04-18,Store B-27,Central,2015-10-26,Clothing T-Shirt 37,Clothing,42.49,2,84.98
313119,2024-10-16,Store H-33,Central,2016-03-11,Clothing Jacket 16,Clothing,14.69,1,14.69
313120,2023-09-16,Store D-55,Central,2016-05-12,Grocery Coffee 56,Grocery,17.14,1,17.14
313121,2023-02-18,Store G-32,Central,2015-09-10,Clothing Jeans 13,Clothing,21.86,2,43.72
313122,2020-07-31,Store S-18,West,2015-12-05,Home Lamp 14,Home,70.22,1,70.22
313123,2021-05-21,Store N-13,Prairies,2015-11-05,Grocery Coffee 56,Grocery,17.14,2,34.28
313124,2024-04-18,Store B-53,Atlantic,2016-01-25,Home Toaster 26,Home,180.17,2,360.34
313125,2024-09-28,Store H-59,Prairies,2016-01-14,Clothing Hoodie 03,Clothing,84.54,1,84.54
313126,2023-05-29,Store P-15,West,2015-12-23,Home Blender 19,Home,63.57,1,63.57
313127,2022-10-12,Store R-43,Prairies,2015-09-13,Grocery Olive Oil 50,Grocery,10.07,1,10.07
313128,2023-02-17,Store E-30,Prairies,2016-01-24,Clothing Socks 31,Clothing,150.0,2,300.0
313129,2023-06-24,Store P-41,West,2016-07-26,Electronics TV 19,Electronics,667.83,1,667.83
313130,2025-04-16,Store G-58,Central,2016-01-20,Grocery Cereal 33,Grocery,8.23,1,8.23
313131,2022-02-11,Store Q-16,Central,2015-09-19,Toys Blocks 29,Toys,7.75,1,7.75
313132,2024-03-09,Store S-44,Central,2015-12-01,Home Blender 19,Home,63.57,1,63.57
313133,2022-12-17,Store A-26,Central,2015-11-20,Grocery Tea 36,Grocery,2.51,1,2.51
313134,2023-02-25,Store N-39,Central,2015-11-11,Electronics Speaker 07,Electronics,470.96,1,470.96
313135,2024-09-18,Store Z-25,Prairies,2016-01-01,Outdoor Tent 48,Outdoor,113.63,1,113.63
313136,2021-12-17,Store Q-42,Central,2016-01-30,Grocery Olive Oil 50,Grocery,10.07,1,10.07
313137,2020-04-13,Store U-20,Atlantic,2016-04-16,Toys Yo-yo 89,Toys,26.82,1,26.82
313138,2020-07-23,Store D-29,Central,2016-05-29,Home Lamp 98,Home,98.34,1,98.34
313139,2023-10-18,Store Q-42,Central,2016-01-30,Electronics TV 93,Electronics,212.05,2,424.1
313140,2024-07-02,Store C-02,West,2015-11-04,Home Fan 91,Home,142.4,1,142.4
313141,2023-08-25,Store T-19,Prairies,2015-07-30,Outdoor Tent 22,Outdoor,58.21,1,58.21
313142,2025-08-10,Store G-32,Central,2015-09-10,Beauty Lotion 71,Beauty,46.43,1,46.43
313143,2025-08-20,Store E-04,Atlantic,2016-09-11,Home Lamp 35,Home,147.84,1,147.84
313144,2025-01-23,Store Q-42,Central,2016-01-30,Beauty Mask 02,Beauty,69.57,1,69.57
313145,2022-01-16,Store W-48,Atlantic,2015-11-06,Electronics TV 93,Electronics,212.05,2,424.1
313146,2024-07-21,Store J-09,North,2015-05-14,Outdoor Gloves 14,Outdoor,104.49,1,104.49
313147,2023-05-22,Store R-43,Prairies,2015-09-13,Electronics Monitor 96,Electronics,860.79,1,860.79
313148,2025-07-11,Store M-38,West,2015-10-04,Beauty Lipstick 18,Beauty,70.78,1,70.78
313149,2022-08-13,Store Z-25,Prairies,2016-01-01,Electronics Monitor 84,Electronics,163.21,2,326.42
313150,2021-06-01,Store K-10,North,2015-08-03,Clothing Socks 87,Clothing,52.79,2,105.58
313151,2023-12-09,Store F-57,Central,2015-10-23,Outdoor Lantern 98,Outdoor,253.29,1,253.29
313152,2022-10-28,Store C-28,Prairies,2015-10-06,Clothing Hat 59,Clothing,23.54,1,23.54
313153,2025-08-14,Store L-11,Prairies,2016-01-22,Beauty Perfume 13,Beauty,84.28,1,84.28
313154,2020-09-29,Store R-43,Prairies,2015-09-13,Clothing Scarf 14,Clothing,86.58,1,86.58
313155,2021-02-25,Store K-36,Prairies,2015-08-22,Clothing T-Shirt 10,Clothing,98.96,2,197.92
313156,2024-01-21,Store W-48,Atlantic,2015-11-06,Electronics Monitor 49,Electronics,433.85,1,433.85
313157,2022-02-20,Store H-59,Prairies,2016-01-14,Home Chair 25,Home,76.27,1,76.27
313158,2023-05-29,Store C-02,West,2015-11-04,Home Desk 63,Home,47.02,1,47.02
313159,2025-09-03,Store S-44,Central,2015-12-01,Electronics Speaker 66,Electronics,676.73,1,676.73
313160,2022-09-02,Store H-59,Prairies,2016-01-14,Toys Action Figure 61,Toys,10.91,1,10.91
313161,2024-10-09,Store G-32,Central,2015-09-10,Clothing Jacket 11,Clothing,46.55,2,93.1
313162,2021-02-20,Store Q-42,Central,2016-01-30,Toys Yo-yo 13,Toys,9.82,1,9.82
313163,2020-08-02,Store A-26,Central,2015-11-20,Electronics Router 27,Electronics,338.93,2,677.86
313164,2023-02-09,Store V-21,Prairies,2015-07-13,Beauty Lotion 71,Beauty,46.43,1,46.43
313165,2022-07-02,Store P-41,West,2016-07-26,Beauty Lotion 22,Beauty,106.76,1,106.76
313166,2024-05-01,Store H-59,Prairies,2016-01-14,Toys Plush 13,Toys,13.9,1,13.9
313167,2025-07-17,Store F-05,Prairies,2016-04-06,Electronics TV 59,Electronics,374.95,1,374.95
313168,2021-03-03,Store Z-25,Prairies,2016-01-01,Beauty Soap 34,Beauty,35.27,1,35.27
313169,2022-01-02,Store E-56,Atlantic,2015-09-07,Electronics Tablet 21,Electronics,164.16,1,164.16
313170,2021-02-16,Store G-06,Central,2015-10-05,Electronics Phone 12,Electronics,381.54,2,763.08
313171,2024-06-13,Store N-39,Central,2015-11-11,Electronics Speaker 10,Electronics,401.87,1,401.87
313172,2020-08-19,Store A-26,Central,2015-11-20,Electronics Laptop 72,Electronics,470.2,3,1410.6
